listing_id,vote_sentiment_positive_count,vote_sentiment_negative_count,vote_sentiment_positive_percent,vote_sentiment_positivity,high_conf_sentiment_positive_count,high_conf_sentiment_negative_count,high_conf_sentiment_positive_percent,high_conf_sentiment_positivity,long_conf_sentiment_positive_count,long_conf_sentiment_negative_count,long_conf_sentiment_positive_percent,long_conf_sentiment_positivity,classified_sentiment_positive_count,classified_sentiment_negative_count,classified_sentiment_positive_percent,classified_sentiment_positivity,latitude,longitude,review_scores_rating,host_name,listing_url,name,accommodates,price,property_type,room_type,number_of_reviews,minimum_nights,maximum_nights,
21352425,1,1,0.5,0,1,1,0.5,0,1,1,0.5,0,,2,0,0,30.3913,-97.6973,100,Lorraine,https://www.airbnb.com/rooms/21352425,King Bed Room with Ensuite Bath near The Domain,2,83,Townhouse,Private room,2,3,30,
21933446,73,126,0.366834171,0,155,43,0.782828283,1,143,56,0.718592965,1,149,48,0.756345178,1,30.2548,-97.7468,92,Adam At Urvana Rentals,https://www.airbnb.com/rooms/21933446,Central Modern Apartment on Lady Bird Lake,4,160,Apartment,Entire home/apt,200,1,1124,
23564849,7,19,0.269230769,0,19,7,0.730769231,1,16,10,0.615384615,0,16,10,0.615384615,0,30.2836,-97.6849,98,Carlos,https://www.airbnb.com/rooms/23564849,Sua Casinha!! 6 bed co-ed dorm #,4,27,House,Shared room,26,1,7,
26643434,14,26,0.35,0,27,13,0.675,0,29,11,0.725,1,26,14,0.65,0,30.2522,-97.7226,99,Kyle,https://www.airbnb.com/rooms/26643434,East Austin Bamboo Hideaway,3,175,House,Entire home/apt,40,2,90,
28831501,4,1,0.8,1,5,,1,1,3,2,0.6,0,5,,1,1,30.4133,-97.7029,100,Shawn,https://www.airbnb.com/rooms/28831501,Casa Sophia,4,180,House,Entire home/apt,5,2,4,
29160372,12,20,0.375,0,27,5,0.84375,1,24,8,0.75,1,25,7,0.78125,1,30.2903,-97.7472,93,Ashley,https://www.airbnb.com/rooms/29160372,"W. Campus Condo, 5 min walk 2 UT, NO CLEANING FEES",12,199,Condominium,Entire home/apt,32,1,1050,
30591538,2,2,0.5,0,3,1,0.75,1,4,,1,1,3,1,0.75,1,30.3363,-97.7372,100,Ben,https://www.airbnb.com/rooms/30591538,Stunning New Modern Farmhouse in Austin!,6,300,House,Entire home/apt,4,2,1125,
30746701,5,10,0.333333333,0,9,6,0.6,0,9,6,0.6,0,9,6,0.6,0,30.2912,-97.7141,100,Kathleen And Nick,https://www.airbnb.com/rooms/30746701,Charming Cherrywood Bungalow in East Austin,2,60,House,Private room,15,1,14,
31485303,2,1,0.666666667,0,3,,1,1,2,1,0.666666667,0,3,,1,1,30.2339,-97.7619,100,Cary,https://www.airbnb.com/rooms/31485303,"Spacious SoCo Home on quiet, charming street",6,500,House,Entire home/apt,3,2,1125,
32785806,,1,0,0,,1,0,0,1,,1,1,,1,0,0,30.2726,-97.7485,100,Christian,https://www.airbnb.com/rooms/32785806,Wyndham Austin - 1 Bedroom Delux,4,559,Resort,Entire home/apt,1,2,182,
35738216,,2,0,0,2,,1,1,2,,1,1,2,,1,1,30.2765,-97.7098,100,Lisa,https://www.airbnb.com/rooms/35738216,"Charming Eastside Craftsman - Spacious Deck, Porch",8,90,House,Entire home/apt,2,2,1125,
35871819,7,5,0.583333333,0,10,2,0.833333333,1,8,4,0.666666667,0,8,4,0.666666667,0,30.3306,-97.7388,98,WanderJaunt,https://www.airbnb.com/rooms/35871819,Sleek 1BR in North Austin by WanderJaunt,4,10000,Apartment,Entire home/apt,12,1,1125,
36672804,11,8,0.578947368,0,16,3,0.842105263,1,14,5,0.736842105,1,16,3,0.842105263,1,30.2325,-97.7904,99,Gabby,https://www.airbnb.com/rooms/36672804,Apt in south Austin 10 minutes away from downtown,3,52,Apartment,Entire home/apt,19,1,3,
37539648,2,3,0.4,0,4,1,0.8,1,2,3,0.4,0,3,2,0.6,0,30.2602,-97.7235,96,Chase,https://www.airbnb.com/rooms/37539648,"Studio, DT Austin getaway. East/DT mins walking.",4,100,Apartment,Entire home/apt,5,1,4,
37807653,1,,1,1,1,,1,1,1,,1,1,1,,1,1,30.2622,-97.731,100,Sonder (Austin),https://www.airbnb.com/rooms/37807653,Sonder | East 5th | Lovely 1BR + Gym,4,127,Apartment,Entire home/apt,1,2,1125,
73289,26,16,0.619047619,0,36,6,0.857142857,1,29,13,0.69047619,0,32,10,0.761904762,1,30.2899,-97.7451,98,Christina,https://www.airbnb.com/rooms/73289,Simple 2/2 in Central Austin,4,105,Apartment,Entire home/apt,42,30,90,
74318,111,78,0.587301587,0,152,37,0.804232804,1,124,65,0.656084656,0,135,54,0.714285714,1,30.2442,-97.7788,97,Amy & Justin,https://www.airbnb.com/rooms/74318,Private Guest House 78704,2,90,House,Entire home/apt,191,2,1825,
354334,1,,1,1,,1,0,0,,1,0,0,1,,1,1,30.2451,-97.7714,100,Jared,https://www.airbnb.com/rooms/354334,Stunning 2/2.5 PRIME ATX Location!,4,300,House,Entire home/apt,1,3,10,
771066,4,3,0.571428571,0,7,,1,1,5,2,0.714285714,1,6,1,0.857142857,1,30.2357,-97.7127,97,Jason,https://www.airbnb.com/rooms/771066,Holidays/SXSW 2 miles from Downtown,5,185,Apartment,Entire home/apt,7,4,14,
3125395,7,14,0.333333333,0,11,10,0.523809524,0,9,12,0.428571429,0,11,10,0.523809524,0,30.3116,-97.7228,96,William,https://www.airbnb.com/rooms/3125395,Room available in Hyde Park,1,40,Apartment,Private room,21,4,20,
3828619,44,38,0.536585366,0,64,18,0.780487805,1,61,21,0.743902439,1,62,20,0.756097561,1,30.3209,-97.6745,100,Nathan Stephen,https://www.airbnb.com/rooms/3828619,Comfy Private Room/Bath in Modern Renovated Ranch,2,45,House,Private room,83,2,1125,
5105066,7,5,0.583333333,0,10,2,0.833333333,1,9,3,0.75,1,11,1,0.916666667,1,30.213,-97.9865,100,Beverly,https://www.airbnb.com/rooms/5105066,Deer Run Bed and Breakfast Running Doe Suite,4,175,Guesthouse,Entire home/apt,12,2,1125,
5489353,32,32,0.5,0,51,13,0.796875,1,41,23,0.640625,0,44,20,0.6875,0,30.2768,-97.7591,96,Natalie,https://www.airbnb.com/rooms/5489353,Beautiful Downtown Condo,4,140,Condominium,Entire home/apt,64,2,35,
5549268,7,5,0.583333333,0,11,1,0.916666667,1,10,2,0.833333333,1,10,2,0.833333333,1,30.274,-97.6878,90,Ivey,https://www.airbnb.com/rooms/5549268,Eastside Cottage - 10 min to Downtown,4,500,House,Entire home/apt,13,2,9,
5603007,3,1,0.75,1,4,,1,1,1,3,0.25,0,3,1,0.75,1,30.2735,-97.7028,85,Alexandra,https://www.airbnb.com/rooms/5603007,Eastside Room-Minutes from Downtown,2,1050,House,Private room,4,1,1125,
6721639,72,67,0.517985612,0,110,29,0.791366906,1,105,34,0.755395683,1,107,32,0.769784173,1,30.2555,-97.7336,99,Joe,https://www.airbnb.com/rooms/6721639,"Comfy & Clean East Austin Home, Excellent Location",6,200,House,Entire home/apt,139,2,1124,
8594847,17,11,0.607142857,0,17,11,0.607142857,0,11,17,0.392857143,0,13,15,0.464285714,0,30.3091,-97.7178,99,Jon W,https://www.airbnb.com/rooms/8594847,queen bed and private bath,2,120,House,Private room,28,1,1125,
9326421,1,,1,1,1,,1,1,1,,1,1,1,,1,1,30.4594,-97.7572,100,Briana,https://www.airbnb.com/rooms/9326421,ACL Rental W/ Transport to Downtown Included!,4,150,Loft,Shared room,1,1,3,
9500935,1,,1,1,1,,1,1,,1,0,0,,1,0,0,30.2672,-97.7414,80,Stacie,https://www.airbnb.com/rooms/9500935,dtown loft w W bed and organics,2,700,Loft,Shared room,1,1,1125,
11505260,30,22,0.576923077,0,39,13,0.75,1,37,15,0.711538462,1,36,16,0.692307692,0,30.3818,-97.9227,100,Julie And Tony,https://www.airbnb.com/rooms/11505260,West Austin studio- Great long term rental- quiet,4,99,Guesthouse,Entire home/apt,52,2,1125,
11869687,4,4,0.5,0,8,,1,1,8,,1,1,8,,1,1,30.3534,-97.7341,95,Marianna,https://www.airbnb.com/rooms/11869687,Comfy Studio Home,4,54,Condominium,Private room,8,2,1125,
13973752,6,6,0.5,0,10,2,0.833333333,1,10,2,0.833333333,1,10,2,0.833333333,1,30.2843,-97.7642,97,Sarah,https://www.airbnb.com/rooms/13973752,Downtown Charming Studio,3,100,Apartment,Entire home/apt,14,1,1125,
14485320,11,7,0.611111111,0,14,4,0.777777778,1,15,3,0.833333333,1,15,3,0.833333333,1,30.3141,-97.721,100,Susan,https://www.airbnb.com/rooms/14485320,"Bright, Vintage Hyde Park Bungalow",4,81,Bungalow,Entire home/apt,18,30,1125,
14844106,27,22,0.551020408,0,44,5,0.897959184,1,37,12,0.755102041,1,40,9,0.816326531,1,30.2275,-97.7853,99,Joe,https://www.airbnb.com/rooms/14844106,"Modern & Spacious Home, Minutes from DTown Austin",6,175,Townhouse,Entire home/apt,49,2,1125,
15037525,21,13,0.617647059,0,28,6,0.823529412,1,24,10,0.705882353,1,25,9,0.735294118,1,30.2006,-97.7737,98,Matt,https://www.airbnb.com/rooms/15037525,S. Austin Apt + No Car Needed + Minutes to DT,2,35,Apartment,Private room,34,1,1125,
15954561,1,,1,1,1,,1,1,1,,1,1,1,,1,1,30.2904,-97.7091,100,Irene,https://www.airbnb.com/rooms/15954561,Friendly Room in Charming Cherrywood Neighborhood,1,25,House,Private room,1,2,2,
16215891,59,47,0.556603774,0,88,18,0.830188679,1,79,27,0.745283019,1,83,23,0.783018868,1,30.2573,-97.7243,97,Brooke,https://www.airbnb.com/rooms/16215891,"East Lynn Charmer \A\"" -  2br/1ba - WALK DOWNTOWN""",4,162,Townhouse,Entire home/apt,106,1,365,
16556622,5,6,0.454545455,0,9,1,0.9,1,7,4,0.636363636,0,8,2,0.8,1,30.2344,-97.7656,95,Diane,https://www.airbnb.com/rooms/16556622,Quiet Cozy Condo  - Perfect location for ACL,3,135,Condominium,Entire home/apt,12,3,300,
17777470,12,7,0.631578947,0,18,1,0.947368421,1,14,5,0.736842105,1,15,4,0.789473684,1,30.3993,-97.721,97,Patricia,https://www.airbnb.com/rooms/17777470,AUSTIN DOMAIN:Best Deal Ever-Private Qn BR & Bath,2,50,Apartment,Private room,19,1,60,
17794928,37,32,0.536231884,0,55,14,0.797101449,1,51,18,0.739130435,1,50,19,0.724637681,1,30.2457,-97.729,98,Michelle,https://www.airbnb.com/rooms/17794928,Relax on Lady Bird Lake in a Colorful Loft,2,150,Loft,Entire home/apt,69,1,30,
19363077,6,1,0.857142857,1,7,,1,1,3,4,0.428571429,0,5,2,0.714285714,1,30.2748,-97.7214,91,Biz,https://www.airbnb.com/rooms/19363077,Charming renovated house in East Austin,2,125,House,Entire home/apt,9,1,1125,
19762771,7,6,0.538461538,0,12,1,0.923076923,1,7,6,0.538461538,0,6,7,0.461538462,0,30.2866,-97.7049,88,Brett,https://www.airbnb.com/rooms/19762771,<3,6,99,Guest suite,Entire home/apt,13,2,10,
20353321,30,35,0.461538462,0,53,12,0.815384615,1,41,24,0.630769231,0,43,22,0.661538462,0,30.2656,-97.7339,98,Trent,https://www.airbnb.com/rooms/20353321,Downtown loft,3,150,Condominium,Entire home/apt,65,1,1125,
20571041,1,1,0.5,0,2,,1,1,2,,1,1,2,,1,1,30.2581,-97.7398,100,Tom,https://www.airbnb.com/rooms/20571041,"Rainey Days, Rainey Nights",4,225,Apartment,Entire home/apt,2,2,1125,
21435388,11,13,0.458333333,0,16,8,0.666666667,0,13,11,0.541666667,0,16,8,0.666666667,0,30.299,-97.7811,98,Brooke,https://www.airbnb.com/rooms/21435388,Tarrytown Retreat  3br/2ba - Oyster Landing Marina,6,354,Townhouse,Entire home/apt,24,1,365,
23680264,2,3,0.4,0,4,1,0.8,1,4,1,0.8,1,3,2,0.6,0,30.2524,-97.7481,96,Jennifer,https://www.airbnb.com/rooms/23680264,Downtown Apartment: SoCo,4,199,Apartment,Entire home/apt,5,1,1125,
23682481,16,26,0.380952381,0,31,11,0.738095238,1,30,12,0.714285714,1,29,13,0.69047619,0,30.3158,-97.7451,100,Ruta,https://www.airbnb.com/rooms/23682481,The Chateau,2,135,Guesthouse,Entire home/apt,42,2,31,
23834195,17,6,0.739130435,1,19,4,0.826086957,1,15,8,0.652173913,0,16,7,0.695652174,0,30.3379,-97.8563,100,Mary,https://www.airbnb.com/rooms/23834195,The Glass House in the Austin Hill Country,3,150,Guesthouse,Entire home/apt,23,2,60,
27201170,22,16,0.578947368,0,34,4,0.894736842,1,26,12,0.684210526,0,28,10,0.736842105,1,30.2494,-97.7618,100,Lisa,https://www.airbnb.com/rooms/27201170,"Owl House: Cozy Modern Studio: Walk Downtown, ACL",2,99,Guest suite,Entire home/apt,38,2,20,
28512594,6,1,0.857142857,1,6,1,0.857142857,1,4,3,0.571428571,0,5,2,0.714285714,1,30.3485,-97.7184,89,Kaya,https://www.airbnb.com/rooms/28512594,Cute Austin Bungalow W/ Fenced Yard,4,249,House,Entire home/apt,7,30,1125,
29685473,4,1,0.8,1,4,1,0.8,1,3,2,0.6,0,4,1,0.8,1,30.1873,-97.7849,96,Sonya,https://www.airbnb.com/rooms/29685473,Private Room in Cozy South Austin Home,3,40,House,Private room,6,1,1125,
30203165,2,,1,1,2,,1,1,,2,0,0,,2,0,0,30.2751,-97.7569,100,Sally,https://www.airbnb.com/rooms/30203165,Great Clarkesville home. 5 mins to ❤  of downtown,8,950,House,Entire home/apt,2,2,1125,
31439064,16,37,0.301886792,0,45,8,0.849056604,1,41,12,0.773584906,1,40,13,0.754716981,1,30.242,-97.7231,98,WanderJaunt,https://www.airbnb.com/rooms/31439064,Elegant 2BR near Downtown Austin by WanderJaunt,6,1000,Apartment,Entire home/apt,53,1,1125,
32814532,3,6,0.333333333,0,6,3,0.666666667,0,6,3,0.666666667,0,7,2,0.777777778,1,30.424,-97.7287,98,Martin,https://www.airbnb.com/rooms/32814532,Martins Music Capitol Crash Crib,2,40,House,Private room,9,1,1125,
34807046,3,5,0.375,0,6,2,0.75,1,6,2,0.75,1,7,1,0.875,1,30.265,-97.7337,100,Jason,https://www.airbnb.com/rooms/34807046,Hip Designer Loft | Walk to 6th Street & Rainey,10,237,Condominium,Entire home/apt,8,1,1125,
35287403,1,,1,1,1,,1,1,1,,1,1,1,,1,1,30.2295,-97.7668,100,Laura,https://www.airbnb.com/rooms/35287403,Grand Oasis in Austin,2,90,House,Private room,1,1,1125,
35343151,,5,0,0,4,1,0.8,1,4,1,0.8,1,4,1,0.8,1,30.27,-97.7345,92,Amanda,https://www.airbnb.com/rooms/35343151,Luxury Downtown Gem with The Nod,6,136,Apartment,Entire home/apt,5,1,240,
36416189,1,1,0.5,0,2,,1,1,1,1,0.5,0,1,1,0.5,0,30.2512,-97.7497,100,Sonder (Austin),https://www.airbnb.com/rooms/36416189,Sonder | South Congress | Relaxed 1BR + Balcony,4,116,Apartment,Entire home/apt,2,2,1125,
37050218,1,,1,1,1,,1,1,1,,1,1,1,,1,1,30.2564,-97.7233,100,Renters Club,https://www.airbnb.com/rooms/37050218,Cleopatra Combo- East Austin!,14,472,House,Entire home/apt,1,1,365,
323733,183,187,0.494594595,0,315,54,0.853658537,1,279,91,0.754054054,1,296,73,0.802168022,1,30.2678,-97.7456,97,Erik & Crystal,https://www.airbnb.com/rooms/323733,4th St Loft in Downtown Austin!,6,149,Condominium,Entire home/apt,370,1,365,
964420,,3,0,0,2,1,0.666666667,0,3,,1,1,3,,1,1,30.2143,-97.8424,100,Lauren,https://www.airbnb.com/rooms/964420,Exp SW Austin w/ Privacy - Close to downtown,2,65,House,Private room,3,2,35,
1195493,96,38,0.71641791,1,115,19,0.858208955,1,74,60,0.552238806,0,89,45,0.664179104,0,30.2767,-97.7188,99,Nicky,https://www.airbnb.com/rooms/1195493,Lovely ensuite in East downtown Austin!,2,53,House,Private room,137,3,100,
5083889,,2,0,0,2,,1,1,2,,1,1,2,,1,1,30.2567,-97.7309,100,Randy,https://www.airbnb.com/rooms/5083889,Charming East Austin Home,8,471,House,Entire home/apt,2,2,30,
6935687,10,1,0.909090909,1,10,1,0.909090909,1,8,3,0.727272727,1,10,1,0.909090909,1,30.2545,-97.7571,98,Gail,https://www.airbnb.com/rooms/6935687,An easy walk to Austin's best.,1,120,House,Private room,11,1,1125,
8381886,39,37,0.513157895,0,55,19,0.743243243,1,45,31,0.592105263,0,47,27,0.635135135,0,30.2433,-97.7239,98,Oscar,https://www.airbnb.com/rooms/8381886,3 Bedroom Launch Pad 5 mins to Downtown!,6,135,Townhouse,Entire home/apt,76,2,1125,
11417129,20,30,0.4,0,36,13,0.734693878,1,34,16,0.68,0,35,14,0.714285714,1,30.2437,-97.7348,94,Krista,https://www.airbnb.com/rooms/11417129,1BR/1BA Walking Distance to DT,4,100,Apartment,Entire home/apt,50,3,10,
13879477,21,9,0.7,0,27,3,0.9,1,17,13,0.566666667,0,21,9,0.7,0,30.2766,-97.7196,100,Kelly,https://www.airbnb.com/rooms/13879477,Boutique Bungalow East DT- Sleeps 6,6,225,Bungalow,Entire home/apt,30,2,1125,
14880081,,1,0,0,,1,0,0,,1,0,0,,1,0,0,30.4474,-97.7602,100,Franco And Karen,https://www.airbnb.com/rooms/14880081,Beautiful home in convenient northwest Austin,6,115,House,Entire home/apt,1,2,1125,
17151068,1,4,0.2,0,2,3,0.4,0,4,1,0.8,1,3,2,0.6,0,30.2718,-97.746,84,William,https://www.airbnb.com/rooms/17151068,Relaxed Cottage in the Downtown Core,3,245,Cottage,Entire home/apt,6,1,5,
17189744,2,2,0.5,0,3,1,0.75,1,3,1,0.75,1,3,1,0.75,1,30.1886,-97.7977,100,Erin,https://www.airbnb.com/rooms/17189744,"Private & woodsy, 6 mi. from downtown Austin!",6,350,House,Entire home/apt,4,2,16,
17209015,53,52,0.504761905,0,89,15,0.855769231,1,68,37,0.647619048,0,80,24,0.769230769,1,30.2903,-97.7116,94,Kim,https://www.airbnb.com/rooms/17209015,Right in the middle of it,2,70,Camper/RV,Private room,105,1,1125,
17606728,1,,1,1,,1,0,0,1,,1,1,1,,1,1,30.4144,-97.7015,100,Diana And Gary,https://www.airbnb.com/rooms/17606728,**Home with easy SXSW access**,5,100,House,Entire home/apt,1,1,5,
17657432,2,6,0.25,0,7,1,0.875,1,7,1,0.875,1,7,1,0.875,1,30.2595,-97.7609,100,Karishma,https://www.airbnb.com/rooms/17657432,Central Austin Apartment,3,260,Apartment,Entire home/apt,8,2,1125,
18504283,31,49,0.3875,0,66,13,0.835443038,1,55,25,0.6875,0,61,17,0.782051282,1,30.2628,-97.7306,97,Renters Club,https://www.airbnb.com/rooms/18504283,Eastside Farmhouse Combo - 2 minutes to downtown!,13,833,House,Entire home/apt,80,3,365,
19758042,2,1,0.666666667,0,2,1,0.666666667,0,1,2,0.333333333,0,1,2,0.333333333,0,30.3771,-97.7399,93,Mona,https://www.airbnb.com/rooms/19758042,It's Always Sunny,2,89,Condominium,Entire home/apt,3,2,1125,
19857723,,1,0,0,1,,1,1,1,,1,1,1,,1,1,30.2444,-97.7519,100,Natalie,https://www.airbnb.com/rooms/19857723,Hip Condo in Heart of SoCo,3,80,Condominium,Entire home/apt,1,90,1125,
21241914,64,86,0.426666667,0,132,17,0.88590604,1,115,35,0.766666667,1,120,29,0.805369128,1,30.2889,-97.7482,95,Terry,https://www.airbnb.com/rooms/21241914,☆ WOW Party Condo Downtown w/ Pool,16,889,Serviced apartment,Hotel room,151,1,1125,
21881859,2,1,0.666666667,0,2,1,0.666666667,0,,3,0,0,1,2,0.333333333,0,30.3182,-97.7291,93,Martin,https://www.airbnb.com/rooms/21881859,N.Lamar: Economic Spot in Great Community 3,1,16,Apartment,Shared room,3,29,1125,
22172050,8,11,0.421052632,0,14,5,0.736842105,1,15,4,0.789473684,1,16,3,0.842105263,1,30.28,-97.7533,98,Jack,https://www.airbnb.com/rooms/22172050,Windsor Place,16,1099,House,Entire home/apt,19,3,1125,
23104785,5,2,0.714285714,1,6,1,0.857142857,1,3,4,0.428571429,0,4,3,0.571428571,0,30.2793,-97.713,100,Ben,https://www.airbnb.com/rooms/23104785,Luxury Modern Home Near Downtown 3 bedrooms,10,950,House,Entire home/apt,7,2,1125,
23622583,,4,0,0,3,,1,1,3,1,0.75,1,3,,1,1,30.2847,-97.7466,100,Brandon,https://www.airbnb.com/rooms/23622583,Vintage Old Austin home close to downtown and SXSW,4,103,House,Entire home/apt,4,2,16,
24328998,32,21,0.603773585,0,43,10,0.811320755,1,35,18,0.660377358,0,38,15,0.716981132,1,30.2662,-97.744,99,Denise,https://www.airbnb.com/rooms/24328998,Convention Heaven Downtown Austin Private Room,2,118,Condominium,Private room,53,2,14,
24806616,5,5,0.5,0,9,1,0.9,1,6,4,0.6,0,8,2,0.8,1,30.2439,-97.7354,98,Favian,https://www.airbnb.com/rooms/24806616,AMAZING DOWNTOWN VIEW! CLOSE TO EVERYTHING!,3,100,Apartment,Entire home/apt,10,1,1125,
26281756,3,2,0.6,0,3,2,0.6,0,,5,0,0,1,4,0.2,0,30.2591,-97.7165,88,Stay Alfred,https://www.airbnb.com/rooms/26281756,Lovely Stay Alfred at E6,4,1112,Apartment,Entire home/apt,5,1,365,
26638383,1,3,0.25,0,2,2,0.5,0,4,,1,1,4,,1,1,30.2608,-97.7168,80,Stay Alfred,https://www.airbnb.com/rooms/26638383,Fabulous 2 Bed at E6,4,999,Apartment,Entire home/apt,4,2,1125,
27738213,,1,0,0,1,,1,1,1,,1,1,1,,1,1,30.4227,-97.9457,100,SharingXchange,https://www.airbnb.com/rooms/27738213,Houseboat with Amazing Lake Travis View  B&B,10,118,Bed and breakfast,Hotel room,1,1,1125,
27984234,4,16,0.2,0,17,2,0.894736842,1,16,4,0.8,1,16,3,0.842105263,1,30.27,-97.7549,97,Locale,https://www.airbnb.com/rooms/27984234,Downtown ATX | 1BR Premium Suite by Locale,4,155,Serviced apartment,Hotel room,20,1,1125,
28182587,7,3,0.7,0,9,1,0.9,1,6,4,0.6,0,6,4,0.6,0,30.2646,-97.7305,100,Kristen,https://www.airbnb.com/rooms/28182587,"Inn Cahoots on 6th: 5BR/13Beds,Pool,Roofdeck (U3)",16,950,Townhouse,Entire home/apt,10,1,1125,
29054767,4,8,0.333333333,0,8,4,0.666666667,0,8,4,0.666666667,0,8,4,0.666666667,0,30.2585,-97.7858,88,Ian,https://www.airbnb.com/rooms/29054767,Greenbelt Apt. Min from Downtown & Zilker Park,6,189,Apartment,Entire home/apt,12,1,1125,
32870087,6,21,0.222222222,0,23,4,0.851851852,1,21,6,0.777777778,1,23,4,0.851851852,1,30.298,-97.7442,98,Hughes,https://www.airbnb.com/rooms/32870087,"Easy 3 Bed 1 Bath, sleeps 6 fun West Campus House.",6,247,House,Entire home/apt,27,1,1125,
33528156,6,16,0.272727273,0,16,6,0.727272727,1,15,7,0.681818182,0,17,5,0.772727273,1,30.2089,-97.7746,98,WanderJaunt,https://www.airbnb.com/rooms/33528156,1BR South Congress Apt #2209 | Pool by WanderJaunt,4,10000,Apartment,Entire home/apt,22,1,1125,
34722293,2,,1,1,2,,1,1,2,,1,1,2,,1,1,30.1877,-97.8904,100,Megan,https://www.airbnb.com/rooms/34722293,SW Austin Greenbelt Gem,6,220,House,Entire home/apt,2,1,1125,
36172546,1,1,0.5,0,2,,1,1,1,1,0.5,0,1,1,0.5,0,30.3314,-97.9269,70,Evolve,https://www.airbnb.com/rooms/36172546,"NEW! Pet-Friendly Home w/Yard, Walk to Lake Austin",6,305,Townhouse,Entire home/apt,2,2,1125,
21126,46,43,0.516853933,0,77,12,0.865168539,1,68,21,0.764044944,1,70,19,0.786516854,1,30.245,-97.7408,98,Dani,https://www.airbnb.com/rooms/21126,Live Like a Local in a Chic Mid-Century Modern Retreat,5,550,House,Entire home/apt,89,1,365,
987113,79,68,0.537414966,0,117,30,0.795918367,1,102,45,0.693877551,0,111,36,0.755102041,1,30.246,-97.77,100,Douglas,https://www.airbnb.com/rooms/987113,"Modern Townhome, Heart of SoLa, Room A",2,49,Townhouse,Private room,147,2,8,
2217263,4,1,0.8,1,4,1,0.8,1,3,2,0.6,0,4,1,0.8,1,30.2458,-97.7551,100,Colin,https://www.airbnb.com/rooms/2217263,Classic Cabin in Heart of S. Austin,6,130,House,Entire home/apt,5,100,270,
4033670,1,2,0.333333333,0,3,,1,1,2,1,0.666666667,0,2,1,0.666666667,0,30.2363,-97.7792,87,Bradley,https://www.airbnb.com/rooms/4033670,!Cozy 2 bedroom cottage 5 mins Downtown sleeps 5,5,249,House,Entire home/apt,3,2,1125,
4284646,1,,1,1,1,,1,1,1,,1,1,1,,1,1,30.2563,-97.7491,100,Patrick,https://www.airbnb.com/rooms/4284646,"Modern, cozy 1bd/1ba Downtown!",3,400,Apartment,Entire home/apt,1,1,1125,
5606566,24,15,0.615384615,0,32,7,0.820512821,1,20,19,0.512820513,0,21,18,0.538461538,0,30.2577,-97.7544,89,Rolando,https://www.airbnb.com/rooms/5606566,DownTown S. 1st PRIVATE ROOM in a 2 bedroom condo,4,200,Apartment,Private room,41,2,1125,
5851471,1,1,0.5,0,2,,1,1,2,,1,1,2,,1,1,30.306,-97.7286,100,Jacob,https://www.airbnb.com/rooms/5851471,Beautiful bungalow in Hyde Park,3,99,House,Entire home/apt,2,4,1125,
6194282,4,3,0.571428571,0,6,1,0.857142857,1,6,1,0.857142857,1,6,1,0.857142857,1,30.3724,-97.6522,100,Christine,https://www.airbnb.com/rooms/6194282,Spacious house near Tech companies,1,38,House,Private room,7,5,1125,
7581746,8,8,0.5,0,12,4,0.75,1,11,5,0.6875,0,13,3,0.8125,1,30.2709,-97.7293,100,Carlos,https://www.airbnb.com/rooms/7581746,Walk Downtown and to Franklin BBQ,1,125,House,Private room,16,2,90,
9792920,4,2,0.666666667,0,5,1,0.833333333,1,2,4,0.333333333,0,3,3,0.5,0,30.24,-97.7187,100,Shayna,https://www.airbnb.com/rooms/9792920,"Spacious, bright 1-bedroom near Town Lake!",4,50,Apartment,Entire home/apt,6,2,1125,
10606818,12,10,0.545454545,0,18,4,0.818181818,1,17,5,0.772727273,1,17,5,0.772727273,1,30.2288,-97.7406,95,Sherri,https://www.airbnb.com/rooms/10606818,4/2.5 Near Downtown Family Friendly House Sleeps 8,9,240,House,Entire home/apt,22,2,1125,
